id,name,born,birthplace,url,games_year,birth_date,birth_year,birth_month,birth_quarter,age_at_games
138368,Chris Corning,7 September 1999,"Silverthorne, Colorado (USA)",https://www.olympedia.org/athletes/138368,2022,1999-09-07,1999,9,3,22.41
149154,Sean FitzSimons,22 September 2000,"Hood River, Oregon (USA)",https://www.olympedia.org/athletes/149154,2022,2000-09-22,2000,9,3,21.37
139946,Dusty Henricksen,2 February 2003,"Redlands, California (USA)",https://www.olympedia.org/athletes/139946,2022,2003-02-02,2003,2,1,19.01
109860,Shaun White,3 September 1986,"San Diego, California (USA)",https://www.olympedia.org/athletes/109860,2022,1986-09-03,1986,9,3,35.42
128772,Ty Gold,17 November 1993,"Steamboat Springs, Colorado (USA)",https://www.olympedia.org/athletes/128772,2022,1993-11-17,1993,11,4,28.22
138372,Chase Josey,31 March 1995,"Hailey, Idaho (USA)",https://www.olympedia.org/athletes/138372,2022,1995-03-31,1995,3,1,26.85
149155,Lucas Foster,17 September 1999,"Telluride, Colorado (USA)",https://www.olympedia.org/athletes/149155,2022,1999-09-17,1999,9,3,22.38
2302065,Jake Vedder,16 April 1998,"Pinckney, Michigan (USA)",https://www.olympedia.org/athletes/2302065,2022,1998-04-16,1998,4,2,23.81
119606,Nick Baumgartner,17 December 1981,"Iron River, Michigan (USA)",https://www.olympedia.org/athletes/119606,2022,1981-12-17,1981,12,4,40.13
138369,Mick Dierdorff,30 April 1991,"Bellevue, Washington (USA)",https://www.olympedia.org/athletes/138369,2022,1991-04-30,1991,4,2,30.77
138373,Hagen Kearney,6 November 1991,"Buffalo, New York (USA)",https://www.olympedia.org/athletes/138373,2022,1991-11-06,1991,11,4,30.25
138364,Julia Marino,11 September 1997,"Yonkers, New York (USA)",https://www.olympedia.org/athletes/138364,2022,1997-09-11,1997,9,3,24.4
128763,Jamie Anderson,13 September 1990,"South Lake Tahoe, California (USA)",https://www.olympedia.org/athletes/128763,2022,1990-09-13,1990,9,3,31.39
138362,Hailey Langland,2 August 2000,"Irving, California (USA)",https://www.olympedia.org/athletes/138362,2022,2000-08-02,2000,8,3,21.51
139945,Courtney Rummel,12 November 2003,"Mequon, Wisconsin (USA)",https://www.olympedia.org/athletes/139945,2022,2003-11-12,2003,11,4,18.23
138361,Chloe Kim,23 April 2000,"Long Beach, California (USA)",https://www.olympedia.org/athletes/138361,2022,2000-04-23,2000,4,2,21.79
138365,Maddie Mastro,22 February 2000,"Wrightwood, California (USA)",https://www.olympedia.org/athletes/138365,2022,2000-02-22,2000,2,1,21.95
139954,Tessa Maud,10 October 2003,"Encinitas, California (USA)",https://www.olympedia.org/athletes/139954,2022,2003-10-10,2003,10,4,18.32
149152,Zoe Kalapos,17 April 1997,"Detroit, Michigan (USA)",https://www.olympedia.org/athletes/149152,2022,1997-04-17,1997,4,2,24.8
110950,Lindsey Jacobellis,19 August 1985,"Danbury, Connecticut (USA)",https://www.olympedia.org/athletes/110950,2022,1985-08-19,1985,8,3,36.46
149151,Stacy Gaskill,21 May 2000,"Denver, Colorado (USA)",https://www.olympedia.org/athletes/149151,2022,2000-05-21,2000,5,2,21.71
138366,Meghan Tierney,15 January 1997,"Long Branch, New Jersey (USA)",https://www.olympedia.org/athletes/138366,2022,1997-01-15,1997,1,1,25.05
119570,Faye Gulini,24 March 1992,"Salt Lake City, Utah (USA)",https://www.olympedia.org/athletes/119570,2022,1992-03-24,1992,3,1,29.87
140168,Jordan Stolz,21 May 2004,"West Bend, Wisconsin (USA)",https://www.olympedia.org/athletes/140168,2022,2004-05-21,2004,5,2,17.71
2302066,Austin Kleba,27 July 1999,"Campton Hills, Illinois (USA)",https://www.olympedia.org/athletes/2302066,2022,1999-07-27,1999,7,3,22.53
128784,Joey Mantia,7 February 1986,"Ocala, Florida (USA)",https://www.olympedia.org/athletes/128784,2022,1986-02-07,1986,2,1,35.99
128783,Emery Lehman,13 June 1996,"Oak Park, Illinois (USA)",https://www.olympedia.org/athletes/128783,2022,1996-06-13,1996,6,2,25.65
149164,Casey Dawson,2 August 2000,"Park City, Utah (USA)",https://www.olympedia.org/athletes/149164,2022,2000-08-02,2000,8,3,21.51
149163,Ethan Cepuran,13 May 2000,"Glen Ellyn, Illinois (USA)",https://www.olympedia.org/athletes/149163,2022,2000-05-13,2000,5,2,21.73
149165,Ian Quinn,21 July 1993,"St. Louis, Missouri (USA)",https://www.olympedia.org/athletes/149165,2022,1993-07-21,1993,7,3,28.54
138378,Erin Jackson,19 September 1992,"Ocala, Florida (USA)",https://www.olympedia.org/athletes/138378,2022,1992-09-19,1992,9,3,29.38
128778,Brittany Bowe,24 February 1988,"Ocala, Florida (USA)",https://www.olympedia.org/athletes/128778,2022,1988-02-24,1988,2,1,33.95
149162,Kimi Goetz,13 August 1994,"Flemington, New Jersey (USA)",https://www.olympedia.org/athletes/149162,2022,1994-08-13,1994,8,3,27.48
138379,Mia Kilburg,27 October 1989,"Fort Walton Beach, Florida (USA)",https://www.olympedia.org/athletes/138379,2022,1989-10-27,1989,10,4,32.27
149161,Giorgia Birkeland,14 June 2002,"Scandiano, Reggio Emilia (ITA)",https://www.olympedia.org/athletes/149161,2022,2002-06-14,2002,6,2,19.64
157252,Kyle Negomir,3 October 1998,,https://www.olympedia.org/athletes/157252,2026,1998-10-03,1998,10,4,27.35
138248,Bryce Bennett,14 July 1992,"Truckee, California (USA)",https://www.olympedia.org/athletes/138248,2026,1992-07-14,1992,7,3,33.57
138251,Ryan Cochran-Siegle,27 March 1992,"Burlington, Vermont (USA)",https://www.olympedia.org/athletes/138251,2026,1992-03-27,1992,3,1,33.86
157251,Sam Morse,27 May 1996,,https://www.olympedia.org/athletes/157251,2026,1996-05-27,1996,5,2,29.7
2302013,River Radamus,12 February 1998,"Edwards, Colorado (USA)",https://www.olympedia.org/athletes/2302013,2026,1998-02-12,1998,2,1,27.98
157253,Ryder Sarchett,28 July 2003,"Ketchum, Idaho (USA)",https://www.olympedia.org/athletes/157253,2026,2003-07-28,2003,7,3,22.53
138247,Breezy Johnson,19 January 1996,"Jackson Hole, Wyoming (USA)",https://www.olympedia.org/athletes/138247,2026,1996-01-19,1996,1,1,30.05
128670,Jackie Wiles,13 July 1992,"Portland, Oregon (USA)",https://www.olympedia.org/athletes/128670,2026,1992-07-13,1992,7,3,33.57
149066,Isabella Wright,10 February 1997,"American Fork, Utah (USA)",https://www.olympedia.org/athletes/149066,2026,1997-02-10,1997,2,1,28.99
101437,Lindsey Vonn,18 October 1984,"Saint Paul, Minnesota (USA)",https://www.olympedia.org/athletes/101437,2026,1984-10-18,1984,10,4,41.3
2302012,Keely Cashman,4 April 1999,"Sonora, California (USA)",https://www.olympedia.org/athletes/2302012,2026,1999-04-04,1999,4,2,26.84
157204,Mary Bocock,7 October 2003,,https://www.olympedia.org/athletes/157204,2026,2003-10-07,2003,10,4,22.34
128669,Mikaela Shiffrin,13 March 1995,"Vail, Colorado (USA)",https://www.olympedia.org/athletes/128669,2026,1995-03-13,1995,3,1,30.9
149064,Paula Moltzan,7 April 1994,"Robbinsdale, Minnesota (USA)",https://www.olympedia.org/athletes/149064,2026,1994-04-07,1994,4,2,31.84
149065,Nina O'Brien,29 November 1997,"San Francisco, California (USA)",https://www.olympedia.org/athletes/149065,2026,1997-11-29,1997,11,4,28.19
149062,A. J. Hurt,5 December 2000,"Truckee, California (USA)",https://www.olympedia.org/athletes/149062,2026,2000-12-05,2000,12,4,25.17
138808,Campbell Wright,25 May 2002,"Rotorua, Bay of Plenty (NZL)",https://www.olympedia.org/athletes/138808,2026,2002-05-25,2002,5,2,23.7
149078,Paul Schommer,6 June 1992,"Appleton, Wisconsin (USA)",https://www.olympedia.org/athletes/149078,2026,1992-06-06,1992,6,2,33.67
128679,Sean Doherty,8 June 1995,"North Conway, New Hampshire (USA)",https://www.olympedia.org/athletes/128679,2026,1995-06-08,1995,6,2,30.67
157259,Maxime Germain,21 August 2001,"Juneau, Alaska (USA)",https://www.olympedia.org/athletes/157259,2026,2001-08-21,2001,8,3,24.46
149076,Deedra Irwin,27 May 1992,"Pulaski, Wisconsin (USA)",https://www.olympedia.org/athletes/149076,2026,1992-05-27,1992,5,2,33.7
157211,Margie Freed,10 November 1997,"Denver, Colorado (USA)",https://www.olympedia.org/athletes/157211,2026,1997-11-10,1997,11,4,28.24
138257,Joanne Reid,28 June 1992,"Madison, Wisconsin (USA)",https://www.olympedia.org/athletes/138257,2026,1992-06-28,1992,6,2,33.61
157210,Luci Anderson,3 December 2000,"St. Louis Park, Minnesota (USA)",https://www.olympedia.org/athletes/157210,2026,2000-12-03,2000,12,4,25.18
149071,Frankie Del Duca,7 July 1991,"Fort Lauderdale, Florida (USA)",https://www.olympedia.org/athletes/149071,2026,1991-07-07,1991,7,3,34.59
149075,Josh Williamson,29 August 1996,"Sanford, Florida (USA)",https://www.olympedia.org/athletes/149075,2026,1996-08-29,1996,8,3,29.44
149072,Kris Horn,25 April 1994,"Weymouth, Massachusetts (USA)",https://www.olympedia.org/athletes/149072,2026,1994-04-25,1994,4,2,31.79
157254,Caleb Furnell,20 April 2001,"Kansas City, Missouri (USA)",https://www.olympedia.org/athletes/157254,2026,2001-04-20,2001,4,2,24.8
157256,Hunter Powell,15 March 1996,"Fort Collins, Colorado (USA)",https://www.olympedia.org/athletes/157256,2026,1996-03-15,1996,3,1,29.9
157258,Carsten Vissering,13 May 1997,,https://www.olympedia.org/athletes/157258,2026,1997-05-13,1997,5,2,28.74
157255,Boone Niederhofer,23 September 1993,"Abilene, Texas (USA)",https://www.olympedia.org/athletes/157255,2026,1993-09-23,1993,9,3,32.37
157257,Bryan Sosoo,2 December 1996,? (GHA),https://www.olympedia.org/athletes/157257,2026,1996-12-02,1996,12,4,29.18
118672,Kaillie Humphries,4 September 1985,"Calgary, Alberta (CAN)",https://www.olympedia.org/athletes/118672,2026,1985-09-04,1985,9,3,40.42
157206,Jasmine Jones,9 July 1996,"Greensburg, Pennsylvania (USA)",https://www.olympedia.org/athletes/157206,2026,1996-07-09,1996,7,3,29.58
149069,Kaysha Love,24 September 1997,"West Jordan, Utah (USA)",https://www.olympedia.org/athletes/149069,2026,1997-09-24,1997,9,3,28.37
157205,Azaria Hill,15 June 1998,,https://www.olympedia.org/athletes/157205,2026,1998-06-15,1998,6,2,27.65
118644,Elana Meyers Taylor,10 October 1984,"Oceanside, California (USA)",https://www.olympedia.org/athletes/118644,2026,1984-10-10,1984,10,4,41.33
157208,Jadin O'Brien,8 May 2002,,https://www.olympedia.org/athletes/157208,2026,2002-05-08,2002,5,2,23.75
149085,Ben Ogden,13 February 2000,"Landgrove, Vermont (USA)",https://www.olympedia.org/athletes/149085,2026,2000-02-13,2000,2,1,25.98
149086,J. C. Schoonmaker,12 August 2000,"Truckee, California (USA)",https://www.olympedia.org/athletes/149086,2026,2000-08-12,2000,8,3,25.49
157261,Zak Ketterson,2 April 1997,"Bloomington, Minnesota (USA)",https://www.olympedia.org/athletes/157261,2026,1997-04-02,1997,4,2,28.85
149087,Gus Schumacher,25 July 2000,"Madison, Wisconsin (USA)",https://www.olympedia.org/athletes/149087,2026,2000-07-25,2000,7,3,25.54
157260,John Steel Hagenbuch,1 October 2001,"San Francisco, California (USA)",https://www.olympedia.org/athletes/157260,2026,2001-10-01,2001,10,4,24.35
157262,Zanden McMullen,31 May 2001,"Anchorage, Alaska (USA)",https://www.olympedia.org/athletes/157262,2026,2001-05-31,2001,5,2,24.69
2302020,Hunter Wonders,7 August 1998,"Anchorage, Alaska (USA)",https://www.olympedia.org/athletes/2302020,2026,1998-08-07,1998,8,3,27.5
149079,Julia Kern,12 September 1997,"Berkeley, California (USA)",https://www.olympedia.org/athletes/149079,2026,1997-09-12,1997,9,3,28.4
128689,Jessie Diggins,26 August 1991,"Minneapolis, Minnesota (USA)",https://www.olympedia.org/athletes/128689,2026,1991-08-26,1991,8,3,34.45
157213,Sammy Smith,22 September 2005,,https://www.olympedia.org/athletes/157213,2026,2005-09-22,2005,9,3,20.38
157212,Lauren Jortberg,28 September 1997,"Boulder, Colorado (USA)",https://www.olympedia.org/athletes/157212,2026,1997-09-28,1997,9,3,28.36
149081,Novie McCabe,15 December 2001,"Winthrop, Washington (USA)",https://www.olympedia.org/athletes/149081,2026,2001-12-15,2001,12,4,24.15
138909,Kendall Kramer,26 June 2002,"Fairbanks, Alaska (USA)",https://www.olympedia.org/athletes/138909,2026,2002-06-26,2002,6,2,23.62
149082,Hailey Swirbul,10 July 1998,"El Jebel, Colorado (USA)",https://www.olympedia.org/athletes/149082,2026,1998-07-10,1998,7,3,27.58
138267,Rosie Brennan,2 December 1988,"Salt Lake City, Utah (USA)",https://www.olympedia.org/athletes/138267,2026,1988-12-02,1988,12,4,37.18
157264,Danny Casper,18 June 2001,"Briarcliff Manor, New York (USA)",https://www.olympedia.org/athletes/157264,2026,2001-06-18,2001,6,2,24.64
2302024,Luc Violette,8 March 1999,"Seattle, Washington (USA)",https://www.olympedia.org/athletes/2302024,2026,1999-03-08,1999,3,1,26.92
2302023,Ben Richardson,9 October 1998,"Miami, Florida (USA)",https://www.olympedia.org/athletes/2302023,2026,1998-10-09,1998,10,4,27.33
157265,Aidan Oldenburg,22 June 2001,"Blue Earth, Minnesota (USA)",https://www.olympedia.org/athletes/157265,2026,2001-06-22,2001,6,2,24.63
157266,Rich Ruohonen,31 March 1971,"Saint Paul, Minnesota (USA)",https://www.olympedia.org/athletes/157266,2026,1971-03-31,1971,3,1,54.86
138280,Tabitha Peterson-Lovick,6 March 1989,"Burnsville, Minnesota (USA)",https://www.olympedia.org/athletes/138280,2026,1989-03-06,1989,3,1,36.92
1800083,Cory Thiesse,1 December 1994,"Duluth, Minnesota (USA)",https://www.olympedia.org/athletes/1800083,2026,1994-12-01,1994,12,4,31.18
149089,Tara Peterson,28 May 1991,"Burnsville, Minnesota (USA)",https://www.olympedia.org/athletes/149089,2026,1991-05-28,1991,5,2,34.7
2300976,Taylor Anderson-Heide,25 February 1995,"Philadelphia, Pennsylvania (USA)",https://www.olympedia.org/athletes/2300976,2026,1995-02-25,1995,2,1,30.95
138278,Aileen Geving,13 February 1987,"Duluth, Minnesota (USA)",https://www.olympedia.org/athletes/138278,2026,1987-02-13,1987,2,1,38.98
2300977,Korey Dropkin,11 June 1995,"Boston, Massachusetts (USA)",https://www.olympedia.org/athletes/2300977,2026,1995-06-11,1995,6,2,30.66
157277,Ilia Malinin,2 December 2004,"Fairfax, Virginia (USA)",https://www.olympedia.org/athletes/157277,2026,2004-12-02,2004,12,4,21.18
157281,Andrew Torgashev,29 May 2001,"Coral Springs, Florida (USA)",https://www.olympedia.org/athletes/157281,2026,2001-05-29,2001,5,2,24.69
157278,Maxim Naumov,1 August 2001,"Hartford, Connecticut (USA)",https://www.olympedia.org/athletes/157278,2026,2001-08-01,2001,8,3,24.52
149110,Alysa Liu,8 August 2005,"Clovis, California (USA)",https://www.olympedia.org/athletes/149110,2026,2005-08-08,2005,8,3,20.5
157223,Amber Glenn,28 October 1999,"Plano, Texas (USA)",https://www.olympedia.org/athletes/157223,2026,1999-10-28,1999,10,4,26.28
157225,Isabeau Levito,3 March 2007,"Philadelphia, Pennsylvania (USA)",https://www.olympedia.org/athletes/157225,2026,2007-03-03,2007,3,1,18.93
157222,Emily Chan,11 August 1997,"McKinney, Texas (USA)",https://www.olympedia.org/athletes/157222,2026,1997-08-11,1997,8,3,28.49
157275,Spencer Howe,11 September 1996,"Burbank, California (USA)",https://www.olympedia.org/athletes/157275,2026,1996-09-11,1996,9,3,29.4
157224,Ellie Kam,20 December 2004,"Yokota Air Base, Tokyo, Tokyo (JPN)",https://www.olympedia.org/athletes/157224,2026,2004-12-20,2004,12,4,21.13
157279,Danny O'Shea,13 February 1991,"Pontiac, Michigan (USA)",https://www.olympedia.org/athletes/157279,2026,1991-02-13,1991,2,1,34.98
128718,Madison Chock,2 July 1992,"Redondo Beach, California (USA)",https://www.olympedia.org/athletes/128718,2026,1992-07-02,1992,7,3,33.6
119076,Evan Bates,23 February 1989,"Ann Arbor, Michigan (USA)",https://www.olympedia.org/athletes/119076,2026,1989-02-23,1989,2,1,36.95
157226,Emilea Zingas,22 April 2002,"Grosse Pointe Farms, Michigan (USA)",https://www.olympedia.org/athletes/157226,2026,2002-04-22,2002,4,2,23.79
157276,Vadym Kolesnik,27 October 2001,"Kharkiv, Kharkiv (UKR)",https://www.olympedia.org/athletes/157276,2026,2001-10-27,2001,10,4,24.28
157221,Christina Carreira,3 April 2000,"Montréal, Québec (CAN)",https://www.olympedia.org/athletes/157221,2026,2000-04-03,2000,4,2,25.85
157280,Anthony Ponomarenko,5 January 2001,"San José, California (USA)",https://www.olympedia.org/athletes/157280,2026,2001-01-05,2001,1,1,25.09
149102,Nick Page,1 August 2002,"Hollywood, Florida (USA)",https://www.olympedia.org/athletes/149102,2026,2002-08-01,2002,8,3,23.52
157271,Charlie Mickel,6 July 2004,,https://www.olympedia.org/athletes/157271,2026,2004-07-06,2004,7,3,21.59
149105,Dylan Walczyk,25 June 1993,"Rochester, New York (USA)",https://www.olympedia.org/athletes/149105,2026,1993-06-25,1993,6,2,32.62
157274,Landon Wendler,12 October 2000,"Steamboat Springs, Colorado (USA)",https://www.olympedia.org/athletes/157274,2026,2000-10-12,2000,10,4,25.32
149100,Chris Lillis,4 October 1998,"Rochester, New York (USA)",https://www.olympedia.org/athletes/149100,2026,1998-10-04,1998,10,4,27.34
157270,Derek Krueger,2 June 2003,"Cleveland, Ohio (USA)",https://www.olympedia.org/athletes/157270,2026,2003-06-02,2003,6,2,22.68
157267,Connor Curran,23 September 2004,,https://www.olympedia.org/athletes/157267,2026,2004-09-23,2004,9,3,21.37
157268,Quinn Dehlinger,8 June 2002,"Cincinnati, Ohio (USA)",https://www.olympedia.org/athletes/157268,2026,2002-06-08,2002,6,2,23.67
138294,Alex Ferreira,14 August 1994,"Aspen, Colorado (USA)",https://www.olympedia.org/athletes/138294,2026,1994-08-14,1994,8,3,31.48
128711,Nick Goepper,14 March 1994,"Fort Wayne, Indiana (USA)",https://www.olympedia.org/athletes/128711,2026,1994-03-14,1994,3,1,31.9
2302026,Birk Irving,26 July 1999,"Englewood, New Jersey (USA)",https://www.olympedia.org/athletes/2302026,2026,1999-07-26,1999,7,3,26.54
157269,Hunter Hess,1 October 1998,"Bend, Oregon (USA)",https://www.olympedia.org/athletes/157269,2026,1998-10-01,1998,10,4,27.35
138295,Alex Hall,21 September 1998,"Fairbanks, Alaska (USA)",https://www.olympedia.org/athletes/138295,2026,1998-09-21,1998,9,3,27.38
157273,Konnor Ralph,27 January 2003,"Helena, Montana (USA)",https://www.olympedia.org/athletes/157273,2026,2003-01-27,2003,1,1,23.03
149099,Mac Forehand,4 August 2001,"Winhall, Vermont (USA)",https://www.olympedia.org/athletes/149099,2026,2001-08-04,2001,8,3,24.51
157272,Troy Podmilsak,23 August 2004,"Park City, Utah (USA)",https://www.olympedia.org/athletes/157272,2026,2004-08-23,2004,8,3,21.46
1806313,Liz Lemley,22 January 2006,"Vail, Colorado (USA)",https://www.olympedia.org/athletes/1806313,2026,2006-01-22,2006,1,1,20.04
138286,Jaelin Kauf,26 September 1996,"Vail, Colorado (USA)",https://www.olympedia.org/athletes/138286,2026,1996-09-26,1996,9,3,29.36
149091,Olivia Giaccio,15 August 2000,"Mount Kisco, New York (USA)",https://www.olympedia.org/athletes/149091,2026,2000-08-15,2000,8,3,25.48
138285,Tess Johnson,19 June 2000,"Vail, Colorado (USA)",https://www.olympedia.org/athletes/138285,2026,2000-06-19,2000,6,2,25.63
149093,Kaila Kuhn,8 April 2003,"Boyne City, Michigan (USA)",https://www.olympedia.org/athletes/149093,2026,2003-04-08,2003,4,2,22.83
149098,Winter Vinecki,18 December 1998,"Grand Rapids, Michigan (USA)",https://www.olympedia.org/athletes/149098,2026,1998-12-18,1998,12,4,27.14
157219,Tasia Tanner,26 July 2002,,https://www.olympedia.org/athletes/157219,2026,2002-07-26,2002,7,3,23.53
157214,Kyra Dossa,24 January 2004,,https://www.olympedia.org/athletes/157214,2026,2004-01-24,2004,1,1,22.04
1805937,Kate Gray,29 June 2006,"Mammoth Lakes, California (USA)",https://www.olympedia.org/athletes/1805937,2026,2006-06-29,2006,6,2,19.61
157217,Svea Irving,27 February 2002,,https://www.olympedia.org/athletes/157217,2026,2002-02-27,2002,2,1,23.94
157220,Abby Winterberger,1 May 2010,,https://www.olympedia.org/athletes/157220,2026,2010-05-01,2010,5,2,15.77
140320,Riley Jacobs,14 August 2003,"Steamboat Springs, Colorado (USA)",https://www.olympedia.org/athletes/140320,2026,2003-08-14,2003,8,3,22.48
157218,Avery Krumme,23 August 2008,"Vancouver, British Columbia (CAN)",https://www.olympedia.org/athletes/157218,2026,2008-08-23,2008,8,3,17.46
157216,Grace Henderson,28 April 2001,"Durham, New Hampshire (USA)",https://www.olympedia.org/athletes/157216,2026,2001-04-28,2001,4,2,24.78
149092,Marin Hamill,5 April 2001,"Salt Lake City, Utah (USA)",https://www.olympedia.org/athletes/149092,2026,2001-04-05,2001,4,2,24.84
157215,Rell Harwood,1 June 2001,"Park City, Utah (USA)",https://www.olympedia.org/athletes/157215,2026,2001-06-01,2001,6,2,24.68
157299,Brady Tkachuk,16 September 1999,"Scottsdale, Arizona (USA)",https://www.olympedia.org/athletes/157299,2026,1999-09-16,1999,9,3,26.39
2300991,Jack Eichel,28 October 1996,"Chelmsford, Massachusetts (USA)",https://www.olympedia.org/athletes/2300991,2026,1996-10-28,1996,10,4,29.28
157293,J.T. Miller,14 March 1993,"East Palestine, Ohio (USA)",https://www.olympedia.org/athletes/157293,2026,1993-03-14,1993,3,1,32.9
157282,Matt Boldy,5 April 2001,"Millis, Massachusetts (USA)",https://www.olympedia.org/athletes/157282,2026,2001-04-05,2001,4,2,24.84
157301,Vincent Trocheck,11 July 1993,"Pittsburgh, Pennsylvania (USA)",https://www.olympedia.org/athletes/157301,2026,1993-07-11,1993,7,3,32.57
157300,Matthew Tkachuk,11 December 1997,"Scottsdale, Arizona (USA)",https://www.olympedia.org/athletes/157300,2026,1997-12-11,1997,12,4,28.16
157290,Dylan Larkin,30 July 1996,"Waterford, Michigan (USA)",https://www.olympedia.org/athletes/157290,2026,1996-07-30,1996,7,3,29.52
157294,Brock Nelson,15 October 1991,"Minneapolis, Minnesota (USA)",https://www.olympedia.org/athletes/157294,2026,1991-10-15,1991,10,4,34.31
157291,Auston Matthews,17 September 1997,"San Ramon, California (USA)",https://www.olympedia.org/athletes/157291,2026,1997-09-17,1997,9,3,28.39
157284,Jake Guentzel,6 October 1994,"Omaha, Nebraska (USA)",https://www.olympedia.org/athletes/157284,2026,1994-10-06,1994,10,4,31.34
157298,Tage Thompson,30 October 1997,"Phoenix, Arizona (USA)",https://www.olympedia.org/athletes/157298,2026,1997-10-30,1997,10,4,28.27
157283,Kyle Connor,9 December 1996,"Clinton, Michigan (USA)",https://www.olympedia.org/athletes/157283,2026,1996-12-09,1996,12,4,29.16
157319,Jack Hughes,14 May 2001,"Orlando, Florida (USA)",https://www.olympedia.org/athletes/157319,2026,2001-05-14,2001,5,2,24.73
157288,Clayton Keller,29 July 1998,"Chesterfield, Missouri (USA)",https://www.olympedia.org/athletes/157288,2026,1998-07-29,1998,7,3,27.53
157289,Jackson LaCombe,9 January 2001,"Eden Prairie, Minnesota (USA)",https://www.olympedia.org/athletes/157289,2026,2001-01-09,2001,1,1,25.08
157302,Zach Werenski,19 July 1997,"Grosse Pointe, Michigan (USA)",https://www.olympedia.org/athletes/157302,2026,1997-07-19,1997,7,3,28.55
149129,Brock Faber,22 August 2002,"Maple Grove, Minnesota (USA)",https://www.olympedia.org/athletes/149129,2026,2002-08-22,2002,8,3,23.46
157285,Noah Hanifin,25 January 1997,"Boston, Massachusetts (USA)",https://www.olympedia.org/athletes/157285,2026,1997-01-25,1997,1,1,29.03
157292,Charlie McAvoy,21 December 1997,"Long Beach, New York (USA)",https://www.olympedia.org/athletes/157292,2026,1997-12-21,1997,12,4,28.13
157287,Quinn Hughes,14 October 1999,"Orlando, Florida (USA)",https://www.olympedia.org/athletes/157287,2026,1999-10-14,1999,10,4,26.32
157296,Jaccob Slavin,1 May 1994,"Erie, Colorado (USA)",https://www.olympedia.org/athletes/157296,2026,1994-05-01,1994,5,2,31.77
149142,Jake Sanderson,8 July 2002,"Whitefish, Montana (USA)",https://www.olympedia.org/athletes/149142,2026,2002-07-08,2002,7,3,23.58
157297,Jeremy Swayman,24 November 1998,"Anchorage, Alaska (USA)",https://www.olympedia.org/athletes/157297,2026,1998-11-24,1998,11,4,27.2
157295,Jake Oettinger,18 December 1998,"Lakeville, Minnesota (USA)",https://www.olympedia.org/athletes/157295,2026,1998-12-18,1998,12,4,27.14
157286,Connor Hellebuyck,19 May 1993,"Commerce Township, Michigan (USA)",https://www.olympedia.org/athletes/157286,2026,1993-05-19,1993,5,2,32.72
157237,Kirsten Simms,31 August 2004,"Plymouth, Michigan (USA)",https://www.olympedia.org/athletes/157237,2026,2004-08-31,2004,8,3,21.43
138317,Kelly Pannek,29 December 1995,"Minneapolis, Minnesota (USA)",https://www.olympedia.org/athletes/138317,2026,1995-12-29,1995,12,4,30.11
149121,Grace Zumwinkle,23 April 1999,"Minneapolis, Minnesota (USA)",https://www.olympedia.org/athletes/149121,2026,1999-04-23,1999,4,2,26.79
149120,Hayley Scamurra,14 December 1994,"Williamsville, New York (USA)",https://www.olympedia.org/athletes/149120,2026,1994-12-14,1994,12,4,31.15
157228,Britta Curl-Salemme,20 March 2000,"Bismarck, North Dakota (USA)",https://www.olympedia.org/athletes/157228,2026,2000-03-20,2000,3,1,25.88
119215,Hilary Knight,12 July 1989,"Palo Alto, California (USA)",https://www.olympedia.org/athletes/119215,2026,1989-07-12,1989,7,3,36.57
157234,Tessa Janecke,12 May 2004,"Orangeville, Illinois (USA)",https://www.olympedia.org/athletes/157234,2026,2004-05-12,2004,5,2,21.74
157227,Hannah Bilka,24 March 2001,"Coppell, Texas (USA)",https://www.olympedia.org/athletes/157227,2026,2001-03-24,2001,3,1,24.87
157229,Joy Dunne,13 June 2005,"St. Louis, Missouri (USA)",https://www.olympedia.org/athletes/157229,2026,2005-06-13,2005,6,2,20.65
128729,Alex Carpenter,13 April 1994,"Cambridge, Massachusetts (USA)",https://www.olympedia.org/athletes/128729,2026,1994-04-13,1994,4,2,31.82
128730,Kendall Coyne Schofield,25 May 1992,"Oak Lawn, Illinois (USA)",https://www.olympedia.org/athletes/128730,2026,1992-05-25,1992,5,2,33.7
157233,Taylor Heise,17 March 2000,"Lake City, Minnesota (USA)",https://www.olympedia.org/athletes/157233,2026,2000-03-17,2000,3,1,25.89
149118,Abbey Murphy,14 April 2002,"Evergreen Park, Illinois (USA)",https://www.olympedia.org/athletes/149118,2026,2002-04-14,2002,4,2,23.82
128737,Lee Stecklein,23 April 1994,"South St. Paul, Minnesota (USA)",https://www.olympedia.org/athletes/128737,2026,1994-04-23,1994,4,2,31.79
138310,Cayla Barnes,7 January 1999,"Eastvale, California (USA)",https://www.olympedia.org/athletes/138310,2026,1999-01-07,1999,1,1,27.08
149117,Caroline Harvey,14 October 2002,"Pelham, New Hampshire (USA)",https://www.olympedia.org/athletes/149117,2026,2002-10-14,2002,10,4,23.32
138315,Megan Keller,1 May 1996,"Farmington, Michigan (USA)",https://www.olympedia.org/athletes/138315,2026,1996-05-01,1996,5,2,29.77
157232,Rory Guilday,7 September 2002,"Chanhassen, Minnesota (USA)",https://www.olympedia.org/athletes/157232,2026,2002-09-07,2002,9,3,23.42
157238,Haley Winn,14 July 2003,"Rochester, New York (USA)",https://www.olympedia.org/athletes/157238,2026,2003-07-14,2003,7,3,22.57
